time,lap,lap_dist_pct,throttle,brake,steering,gear,speed,rpm
1200.1499715164355,5,0.027499016374349594,1.0,0.0,-0.3341679573059082,3,143.92478485107424,7047.50732421875
1200.1999715164354,5,0.02812446467578411,1.0,0.0,-0.2973538637161255,3,144.2479476928711,7065.228515625
1200.2499715164354,5,0.028751561418175697,1.0,0.0,-0.2135823369026184,3,144.56512298583985,7090.13671875
1200.2999715164353,5,0.029380496591329575,1.0,0.0,-0.11595112085342407,3,144.8968002319336,7100.76953125
1200.3499715164353,5,0.03001122921705246,1.0,0.0,-0.025714591145515442,3,145.21595306396486,7106.8994140625
1200.3999715164352,5,0.03064333088696003,1.0,0.0,0.03659683093428612,3,145.53455657958986,7135.91796875
1200.4499715164352,5,0.03127681463956833,1.0,0.0,0.06281045079231262,3,145.8842788696289,7153.08056640625
1200.4999715164352,5,0.03191184252500534,1.0,0.0,0.06750956177711487,3,146.24979400634766,7144.37939453125
1200.549971516435,5,0.03254827484488487,1.0,0.0,0.05563957244157791,3,146.59163360595704,7160.2587890625
1200.599971516435,5,0.03318614512681961,1.0,0.0,0.041790302842855453,3,146.93387145996095,7179.53662109375
1200.649971516435,5,0.033825431019067764,1.0,0.0,0.02720138430595398,3,147.26521911621094,7180.04736328125
1200.699971516435,5,0.034465983510017395,1.0,0.0,0.021018274128437042,3,147.5738525390625,7205.4619140625
1200.749971516435,5,0.03510783240199089,1.0,0.0,0.022996608167886734,3,147.9019317626953,7245.71875
1200.7999715164349,5,0.03575111925601959,1.0,0.0,0.025716468691825867,3,148.2647689819336,7225.16796875
1200.8499715164348,5,0.03639582544565201,1.0,0.0,0.027942903339862823,3,148.5831527709961,7244.42529296875
1200.8999715164348,5,0.037041787058115005,1.0,0.0,0.03511378541588783,3,148.89570007324218,7258.6171875
1200.9499715164347,5,0.03768905997276306,1.0,0.0,0.043026186525821686,3,149.206462097168,7279.7509765625
1200.9999715164347,5,0.03833760693669319,1.0,0.0,0.04525263234972954,3,149.51499938964844,7288.84375
1201.0499715164347,5,0.03898736834526062,1.0,0.0,0.0435214638710022,3,149.81106719970703,7307.86669921875
1201.0999715164346,5,0.03963834419846535,1.0,0.0,0.04203842580318451,3,150.10876922607423,7332.60595703125
1201.1499715164346,5,0.040290556848049164,1.0,0.0,0.039565734565258026,3,150.41153869628906,7340.61767578125
1201.1999715164345,5,0.04094398021697998,1.0,0.0,0.030415590852499008,3,150.70867767333985,7357.46728515625
1201.2499715164345,5,0.041598621755838394,1.0,0.0,0.01335305068641901,3,151.00706634521484,7371.99658203125
1201.2999715164344,5,0.04225451126694679,1.0,0.0,-0.010384144261479378,3,151.3072265625,7378.87890625
1201.3499715164344,5,0.04291160777211189,1.0,0.0,-0.03189583122730255,3,151.59347534179688,7393.68994140625
1201.3999715164343,5,0.0435699038207531,1.0,0.0,-0.04005540907382965,3,151.8796829223633,7407.1630859375
1201.4333048497676,5,0.04400944337248802,1.0,0.0,-0.040796928107738495,3,152.06266021728516,7240.666015625
1201.4833048497676,5,0.04466892033815384,1.0,0.0,-0.03239018842577934,0,151.94306030273438,6803.5146484375
1201.5333048497675,5,0.045328110456466675,1.0,0.0,-0.02052205242216587,4,152.14676055908203,6192.7373046875
1201.5833048497675,5,0.045988842844963074,1.0,0.0,-0.01780219003558159,4,152.43108673095705,6265.7412109375
1201.6333048497675,5,0.046650905162096024,1.0,0.0,-0.012609654106199741,4,152.74736938476562,6223.79052734375
1201.6833048497674,5,0.047314319759607315,1.0,0.0,-0.0019773971289396286,4,153.01198883056642,6250.68701171875
1201.7166381831007,5,0.04775724560022354,1.0,0.0,0.006182176060974598,4,153.19363403320312,6247.07861328125
1201.7666381831007,5,0.04842265322804451,1.0,0.0,0.011127542704343796,4,153.44781646728515,6264.080078125
1201.8166381831006,5,0.04908917844295502,1.0,0.0,0.007665224839001894,4,153.7024932861328,6281.96435546875
1201.849971516434,5,0.04953417927026749,1.0,0.0,0.0027207934763282537,4,153.88096618652344,6292.3818359375
1201.8999715164339,5,0.050202686339616776,1.0,0.0,-0.0004934130702167749,4,154.14763183593752,6301.5634765625
1201.9499715164338,5,0.050872381776571274,1.0,0.0,-0.0002471746993251145,4,154.4125534057617,6316.51904296875
1201.9999715164338,5,0.051543258130550385,1.0,0.0,0.0024736188352108,4,154.68984832763672,6324.7158203125
1202.0499715164337,5,0.05221540108323097,1.0,0.0,0.0022255077492445707,4,154.96438293457032,6328.0595703125
1202.0999715164337,5,0.052888721227645874,1.0,0.0,0.0007424602517858148,4,155.2266815185547,6338.98681640625
1202.133304849767,5,0.053338248282670975,1.0,0.0,0.005687826778739691,4,155.40232543945314,6348.13671875
1202.183304849767,5,0.05401350185275078,1.0,0.0,0.008407682180404663,4,155.65811462402345,6352.45947265625
1202.2166381831003,5,0.05446430668234825,1.0,0.0,0.009396381676197052,4,155.82745513916015,6372.74658203125
1202.2666381831002,5,0.055141471326351166,1.0,0.0,0.008407683111727238,4,156.0901107788086,6378.833984375
1202.3166381831002,5,0.05581982061266899,1.0,0.0,0.0074180494993925095,4,156.35195617675782,6400.34423828125
1202.3666381831001,5,0.056499332189559937,1.0,0.0,0.0014839846407994628,4,156.62585906982423,6398.1044921875
1202.4166381831,5,0.05718006193637848,1.0,0.0,-0.0017311591655015945,4,156.89058837890624,6413.08642578125
1202.4666381831,5,0.05786198005080223,1.0,0.0,-0.003955730237066746,4,157.15718536376954,6414.9658203125
1202.5166381831,5,0.05854507163167,1.0,0.0,-0.004698190372437239,4,157.4158447265625,6431.56298828125
1202.5666381831,5,0.05922932177782059,1.0,0.0,-0.004944429732859135,4,157.67693481445312,6434.83740234375
1202.6166381831,5,0.059914715588092804,1.0,0.0,-0.00618123821914196,4,157.92506103515626,6447.02099609375
1202.6666381830998,5,0.06060123071074486,1.0,0.0,-0.007417113520205021,4,158.17373657226562,6459.1748046875
1202.7166381830998,5,0.06128883734345436,1.0,0.0,-0.005934063345193863,4,158.42005004882813,6471.23095703125
1202.7666381830998,5,0.06197749823331833,1.0,0.0,-0.005439715459942818,4,158.65716247558595,6484.35302734375
1202.8166381830997,5,0.06266697496175766,1.0,0.0,-0.005439715459942818,4,158.8978729248047,6506.54248046875
1202.8666381830997,5,0.06335755437612534,1.0,0.0,-0.006922761909663677,4,159.15642242431642,6515.68359375
1202.9166381830996,5,0.06404928863048553,1.0,0.0,-0.007170874625444412,4,159.4163040161133,6516.62158203125
1202.9666381830996,5,0.06474216282367706,1.0,0.0,-0.0066755893640220165,4,159.67527923583984,6532.86865234375
